ID,PARENTID,ORGTYPE,UIC,SUBUNIT,LDUIC,TITLE,PARNO,GRADE,POSCO,ERC,OFF,WO,ENL,MIL,CIV,AUTHEQP,RUNDATE
72060793958881195,72060793958881194,BL,,,,Technical Engineer Specialist,115,E-4,12T1O,,0,0,1,1,0,0,23-Mar-2026
72060793958881195,72060793958881195,EQ,,,,MACH GUN 5.56MM M249,115,,M09009,A,0,0,0,0,0,1,23-Mar-2026
72060793958881195,72060793958881195,EQ,,,,MASK SYSTEM CHEMICA,115,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881195,72060793958881195,EQ,,,,SIGHT BORE OPT M150,115,,S45729,A,0,0,0,0,0,1,23-Mar-2026
72060793958881195,72060793958881195,EQ,,,,BAYONET MULTI SYS M9,115,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881194,72060793958881194,EQ,,,,NIGHT VIS G AN/PVS-7A,115,,N05482,A,0,0,0,0,0,2,23-Mar-2026
72060793958881194,72060793958881194,EQ,,,,TRK CG M1078A1P2 WO/W,115,,T59448,A,0,0,0,0,0,1,23-Mar-2026
72060793958881194,72060793958881194,EQ,,,,RADIO SET AN/VRC-90F,115,,R68044,A,0,0,0,0,0,1,23-Mar-2026
72060793958881196,72060793958881182,BL,,,,Technical Engineer (TE) Topographic Survey Sergeant,115,E-5,12T2O,,0,0,1,1,0,0,23-Mar-2026
72060793958881196,72060793958881196,EQ,,,,MASK SYSTEM CHEMICA,115,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881196,72060793958881196,EQ,,,,"PISTOL,9MM,SEMIAUTO",115,,P05043,A,0,0,0,0,0,1,23-Mar-2026
72060793958881196,72060793958881196,EQ,,,,BAYONET MULTI SYS M9,115,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881196,72060793958881196,EQ,,,,NA SE SA AN/PSN-13(A),115,,N96248,A,0,0,0,0,0,1,23-Mar-2026
72060794345814064,72060793958881182,BL,,,,#2 Technical Engineer Specialist,115,E-3,12T1O,,0,0,1,1,0,0,23-Mar-2026
72060794345814064,72060794345814064,EQ,,,,MASK SYSTEM CHEMICA,115,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060794345814064,72060794345814064,EQ,,,,CARBINE 5.56MILL M4A1,115,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060794345814064,72060794345814064,EQ,,,,SIGHT BORE OPT M150,115,,S45729,A,0,0,0,0,0,1,23-Mar-2026
72060794345814064,72060794345814064,EQ,,,,BAYONET MULTI SYS M9,115,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060794739018580,72060793958881182,CR,,,,1st Truck: Light Cargo/Troop,115,,,,0,0,1,1,0,0,23-Mar-2026
72060793958881185,72060794739018580,BL,,,,Technical Engineer Specialist,115,E-4,12T1O,,0,0,1,1,0,0,23-Mar-2026
72060793958881185,72060793958881185,EQ,,,,MASK SYSTEM CHEMICA,115,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881185,72060793958881185,EQ,,,,SIGHT REFLEX COLLIMA,115,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881185,72060793958881185,EQ,,,,CARBINE 5.56MILL M4A1,115,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881185,72060793958881185,EQ,,,,BAYONET MULTI SYS M9,115,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060794739018580,72060794739018580,EQ,,,,TLR CGO HI MOB 3/4T,115,,T95992,A,0,0,0,0,0,1,23-Mar-2026
72060794739018580,72060794739018580,EQ,,,,RADIO SET AN/VRC-90F,115,,R68044,A,0,0,0,0,0,1,23-Mar-2026
72060794739018580,72060794739018580,EQ,,,,NIGHT VIS G AN/PVS-7A,115,,N05482,A,0,0,0,0,0,2,23-Mar-2026
72060794739018580,72060794739018580,EQ,,,,TRK UT EX CAP M1152A1,115,,T37588,A,0,0,0,0,0,1,23-Mar-2026
72060794739018580,72060794739018580,EQ,,,,ENCRYPTION-DECRYPTI,115,,E05008,A,0,0,0,0,0,1,23-Mar-2026
72060794739018580,72060794739018580,EQ,,,,SOFTWARE,115,,M05098,A,0,0,0,0,0,1,23-Mar-2026
72060794739018580,72060794739018580,EQ,,,,"COMPUTER SYSTEM,DIGIT",115,,C05036,A,0,0,0,0,0,1,23-Mar-2026
72060793958881182,72060793958881182,EQ,,,,TEST SE ASPHALT,115,,V64463,A,0,0,0,0,0,1,23-Mar-2026
72060793958881182,72060793958881182,EQ,,,,TEST SET SOIL,115,,V92959,A,0,0,0,0,0,1,23-Mar-2026
72060793958881182,72060793958881182,EQ,,,,DETECT SE M AN/PSS-14,115,,D03932,A,0,0,0,0,0,2,23-Mar-2026
72060793958881182,72060793958881182,EQ,,,,"SURVEYING SET,GENERAL",115,,U70179,A,0,0,0,0,0,3,23-Mar-2026
72060793958881182,72060793958881182,EQ,,,,SURV INSTRUMENT ELECT,115,,S03726,A,0,0,0,0,0,5,23-Mar-2026
72060793958881182,72060793958881182,EQ,,,,TEST SET CONCRETE,115,,V71587,A,0,0,0,0,0,1,23-Mar-2026
72060793958881182,72060793958881182,EQ,,,,"TRANSFER UNIT,CRYPTOG",115,,C05002,A,0,0,0,0,0,2,23-Mar-2026
72060794739018584,72060793958881182,CR,,,,2nd Truck: Light Cargo/Troop,115,,,,0,0,1,1,0,0,23-Mar-2026
72060793958881191,72060794739018584,BL,,,,Technical Engineer (TE) Topographic Survey Specialist,115,E-4,12T1O,,0,0,1,1,0,0,23-Mar-2026
72060793958881191,72060793958881191,EQ,,,,MASK SYSTEM CHEMICA,115,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881191,72060793958881191,EQ,,,,BAYONET MULTI SYS M9,115,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881191,72060793958881191,EQ,,,,"PISTOL,9MM,SEMIAUTO",115,,P05043,A,0,0,0,0,0,1,23-Mar-2026
72060794739018584,72060794739018584,EQ,,,,RADIO SET AN/VRC-90F,115,,R68044,A,0,0,0,0,0,1,23-Mar-2026
72060794739018584,72060794739018584,EQ,,,,NIGHT VIS G AN/PVS-7A,115,,N05482,A,0,0,0,0,0,2,23-Mar-2026
72060794739018584,72060794739018584,EQ,,,,TRK UT EX CAP M1152A1,115,,T37588,A,0,0,0,0,0,1,23-Mar-2026
72060794739018582,72060793958881182,CR,,,,3rd Truck: Light Cargo/Troop,115,,,,0,0,1,1,0,0,23-Mar-2026
72060793958881188,72060794739018582,BL,,,,Technical Engineer (TE) Topographic Survey Specialist,115,E-3,12T1O,,0,0,1,1,0,0,23-Mar-2026
72060793958881188,72060793958881188,EQ,,,,MASK SYSTEM CHEMICA,115,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881188,72060793958881188,EQ,,,,"PISTOL,9MM,SEMIAUTO",115,,P05043,A,0,0,0,0,0,1,23-Mar-2026
72060793958881188,72060793958881188,EQ,,,,BAYONET MULTI SYS M9,115,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060794739018582,72060794739018582,EQ,,,,NIGHT VIS G AN/PVS-7A,115,,N05482,A,0,0,0,0,0,2,23-Mar-2026
72060794739018582,72060794739018582,EQ,,,,TRK UT EX CAP M1152A1,115,,T37588,A,0,0,0,0,0,1,23-Mar-2026
72060794739018582,72060794739018582,EQ,,,,TLR CGO HI MOB 3/4T,115,,T95992,A,0,0,0,0,0,1,23-Mar-2026
72060794739018582,72060794739018582,EQ,,,,RADIO SET AN/VRC-90F,115,,R68044,A,0,0,0,0,0,1,23-Mar-2026
72060793958881199,72060793958881127,UN,,,,Sustainment/Logistics Cell,116,,,,2,4,6,12,0,0,23-Mar-2026
72060793958881201,72060793958881199,CR,,,,Truck: Light Command and Control (C2) Vehicle,116,,,,0,0,1,1,0,0,23-Mar-2026
72060795881943640,72060793958881201,BL,,,,Supply Non-commissioned Officer (NCO),116,E-5,92Y2O,,0,0,1,1,0,0,23-Mar-2026
72060795881943640,72060795881943640,EQ,,,,BAYONET MULTI SYS M9,116,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060795881943640,72060795881943640,EQ,,,,CARBINE 5.56MILL M4A1,116,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060795881943640,72060795881943640,EQ,,,,MASK SYSTEM CHEMICA,116,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060795881943640,72060795881943640,EQ,,,,SIGHT REFLEX COLLIMA,116,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881201,72060793958881201,EQ,,,,RADIO SET AN/VRC-92F,116,,R45543,A,0,0,0,0,0,1,23-Mar-2026
72060793958881201,72060793958881201,EQ,,,,ANT GRP OE-254()/GRC,116,,A79381,A,0,0,0,0,0,1,23-Mar-2026
72060793958881201,72060793958881201,EQ,,,,NIGHT VIS G AN/PVS-7A,116,,N05482,A,0,0,0,0,0,2,23-Mar-2026
72060793958881201,72060793958881201,EQ,,,,TR UT EX CAP: M1165A1,116,,T56383,A,0,0,0,0,0,1,23-Mar-2026
72060793958881201,72060793958881201,EQ,,,,POWER SUPPLY,116,,P40750,A,0,0,0,0,0,1,23-Mar-2026
72060793958881201,72060793958881201,EQ,,,,ENCRYPTION-DECRYPTI,116,,E05008,A,0,0,0,0,0,1,23-Mar-2026
72060793958881201,72060793958881201,EQ,,,,"COMPUTER SYSTEM,DIGIT",116,,C05036,A,0,0,0,0,0,1,23-Mar-2026
72060793958881201,72060793958881201,EQ,,,,SOFTWARE,116,,M05098,A,0,0,0,0,0,1,23-Mar-2026
72060793958881201,72060793958881201,EQ,,,,NA SE SA AN/PSN-13(A),116,,N96248,A,0,0,0,0,0,1,23-Mar-2026
72060793958881204,72060793958881199,CR,,,,Truck: Light Medium Tactical Vehicle (LMTV),116,,,,0,0,0,0,0,0,23-Mar-2026
72060793958881204,72060793958881204,EQ,,,,NIGHT VIS G AN/PVS-7A,116,,N05482,A,0,0,0,0,0,2,23-Mar-2026
72060793958881204,72060793958881204,EQ,,,,TRLER FLAT BED M1082,116,,T96564,A,0,0,0,0,0,1,23-Mar-2026
72060793958881204,72060793958881204,EQ,,,,RADIO SET AN/VRC-90F,116,,R68044,A,0,0,0,0,0,1,23-Mar-2026
72060793958881204,72060793958881204,EQ,,,,TRK CG M1078A1P2 WO/W,116,,T59448,A,0,0,0,0,0,1,23-Mar-2026
72060793979034404,72060793958881199,BL,,,,Engineer Equipment Officer,116,O-3,12A00,,1,0,0,1,0,0,23-Mar-2026
72060793979034404,72060793979034404,EQ,,,,SIGHT REFLEX COLLIMA,116,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793979034404,72060793979034404,EQ,,,,CARBINE 5.56MILL M4A1,116,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793979034404,72060793979034404,EQ,,,,MASK SYSTEM CHEMICA,116,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793979034404,72060793979034404,EQ,,,,BAYONET MULTI SYS M9,116,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881207,72060793958881199,BL,,,,Senior Supply Supervisor,116,E-9,92Z6O,,0,0,1,1,0,0,23-Mar-2026
72060793958881207,72060793958881207,EQ,,,,MASK SYSTEM CHEMICA,116,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881207,72060793958881207,EQ,,,,SIGHT REFLEX COLLIMA,116,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881207,72060793958881207,EQ,,,,CARBINE 5.56MILL M4A1,116,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881207,72060793958881207,EQ,,,,BAYONET MULTI SYS M9,116,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881208,72060793958881199,BL,,,,Senior Maintenance Supervisor,116,E-8,91Z5O,,0,0,1,1,0,0,23-Mar-2026
72060793958881208,72060793958881208,EQ,,,,MASK SYSTEM CHEMICA,116,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881208,72060793958881208,EQ,,,,SIGHT REFLEX COLLIMA,116,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881208,72060793958881208,EQ,,,,CARBINE 5.56MILL M4A1,116,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881208,72060793958881208,EQ,,,,BAYONET MULTI SYS M9,116,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881210,72060793958881199,BL,,,,Food Advisor,116,W-2,922A0,,0,1,0,1,0,0,23-Mar-2026
72060793958881210,72060793958881210,EQ,,,,MASK SYSTEM CHEMICA,116,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881210,72060793958881210,EQ,,,,CARBINE 5.56MILL M4A1,116,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881210,72060793958881210,EQ,,,,SIGHT REFLEX COLLIMA,116,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881210,72060793958881210,EQ,,,,BAYONET MULTI SYS M9,116,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060794061793876,72060793958881199,BL,,,,Senior Culinary Management Non-commissioned Officer (NCO),116,E-8,92G5O,,0,0,1,1,0,0,23-Mar-2026
72060794061793876,72060794061793876,EQ,,,,SIGHT REFLEX COLLIMA,116,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060794061793876,72060794061793876,EQ,,,,CARBINE 5.56MILL M4A1,116,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060794061793876,72060794061793876,EQ,,,,MASK SYSTEM CHEMICA,116,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060794061793876,72060794061793876,EQ,,,,BAYONET MULTI SYS M9,116,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881212,72060793958881199,BL,,,,Property Book Non-commissioned Officer (NCO),116,E-5,92Y2O,,0,0,1,1,0,0,23-Mar-2026
72060793958881212,72060793958881212,EQ,,,,MACH GUN 5.56MM M249,116,,M09009,A,0,0,0,0,0,1,23-Mar-2026
72060793958881212,72060793958881212,EQ,,,,MASK SYSTEM CHEMICA,116,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881212,72060793958881212,EQ,,,,SIGHT BORE OPT M150,116,,S45729,A,0,0,0,0,0,1,23-Mar-2026
72060793958881212,72060793958881212,EQ,,,,BAYONET MULTI SYS M9,116,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881199,72060793958881199,EQ,,,,RADIAC ST AN/UDR-13,116,,R31061,A,0,0,0,0,0,1,23-Mar-2026
72060793958881199,72060793958881199,EQ,,,,COMPUTER SYS: DIG,116,,C27963,A,0,0,0,0,0,1,23-Mar-2026
72060793958881199,72060793958881199,EQ,,,,GEN SET MEP MOD 501-A,116,,G36237,A,0,0,0,0,0,1,23-Mar-2026
72060793958881199,72060793958881199,EQ,,,,COL PROT EQ NBC M20,116,,C79000,A,0,0,0,0,0,1,23-Mar-2026
72060793958881199,72060793958881199,EQ,,,,RADIAC SET AN/VDR-2,116,,R20684,A,0,0,0,0,0,1,23-Mar-2026
72060793958881199,72060793958881199,EQ,,,,PWR PLT: UTILITY (MD),116,,P63462,A,0,0,0,0,0,1,23-Mar-2026
72060793958881199,72060793958881199,EQ,,,,ANT GRP OE-254()/GRC,116,,A79381,A,0,0,0,0,0,1,23-Mar-2026
72060793958881199,72060793958881199,EQ,,,,DTCTR CHMCL AGNT A,116,,J00697,A,0,0,0,0,0,1,23-Mar-2026
72060793958881199,72060793958881199,EQ,,,,"TRANSFER UNIT,CRYPTOG",116,,C05002,A,0,0,0,0,0,1,23-Mar-2026
72060793958881199,72060793958881199,EQ,,,,CMT ST DI: AN/TYQ-151,116,,C05072,A,0,0,0,0,0,1,23-Mar-2026
72060793958881199,72060793958881199,EQ,,,,COM ST DIG OL-605/TYQ,116,,C05070,A,0,0,0,0,0,1,23-Mar-2026
72060793958881199,72060793958881199,EQ,,,,COM ST DIG OL-605/TYQ,116,,C05070,A,0,0,0,0,0,2,23-Mar-2026
72060793958881199,72060793958881199,EQ,,,,COM ST DIG OL-605/TYQ,116,,C05070,A,0,0,0,0,0,1,23-Mar-2026
72060795159111277,72060793958881199,BL,,,,PROPERTY BOOK OFFICER,116,W-2,920A0,,0,1,0,1,0,0,23-Mar-2026
72060795159111277,72060795159111277,EQ,,,,MASK SYSTEM CHEMICA,116,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060795159111277,72060795159111277,EQ,,,,SIGHT REFLEX COLLIMA,116,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060795159111277,72060795159111277,EQ,,,,CARBINE 5.56MILL M4A1,116,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060795159111277,72060795159111277,EQ,,,,BAYONET MULTI SYS M9,116,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881199,72060793958881199,EQ,,,,ENCRYPTION-DECRYPTI,116,,E05008,A,0,0,0,0,0,1,23-Mar-2026
72060793958881199,72060793958881199,EQ,,,,COMPUTER SYSTEM DIGIT,116,,C05037,A,0,0,0,0,0,1,23-Mar-2026
72060793958881199,72060793958881199,EQ,,,,"GENERATOR SET,DIESEL",116,,G07461,A,0,0,0,0,0,1,23-Mar-2026
72060795783665898,72060793958881199,BL,,,,Mobility Officer,116,W-2,882A0,,0,1,0,1,0,0,23-Mar-2026
72060795783665898,72060795783665898,EQ,,,,BAYONET MULTI SYS M9,116,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060795783665898,72060795783665898,EQ,,,,SIGHT REFLEX COLLIMA,116,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060795783665898,72060795783665898,EQ,,,,MASK SYSTEM CHEMICA,116,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060795783665898,72060795783665898,EQ,,,,CARBINE 5.56MILL M4A1,116,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060795783665897,72060793958881199,BL,,,,Logistics Officer,116,O-4,90A00,,1,0,0,1,0,0,23-Mar-2026
72060795783665897,72060795783665897,EQ,,,,"PISTOL,9MM,SEMIAUTO",116,,P05043,A,0,0,0,0,0,1,23-Mar-2026
72060795783665897,72060795783665897,EQ,,,,BAYONET MULTI SYS M9,116,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060795783665897,72060795783665897,EQ,,,,MASK SYSTEM CHEMICA,116,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060795881943641,72060793958881199,BL,,,,Senior Supply Sergeant,116,E-8,92Y5O,,0,0,1,1,0,0,23-Mar-2026
72060795881943641,72060795881943641,EQ,,,,BAYONET MULTI SYS M9,116,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060795881943641,72060795881943641,EQ,,,,CARBINE 5.56MILL M4A1,116,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060795881943641,72060795881943641,EQ,,,,MASK SYSTEM CHEMICA,116,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060795881943641,72060795881943641,EQ,,,,SIGHT REFLEX COLLIMA,116,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060795929908230,72060793958881199,BL,,,,Senior Track Maintenance Warrant Officer,116,W-4,915T0,,0,1,0,1,0,0,23-Mar-2026
72060795929908230,72060795929908230,EQ,,,,SIGHT REFLEX COLLIMA,116,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060795929908230,72060795929908230,EQ,,,,MASK SYSTEM CHEMICA,116,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060795929908230,72060795929908230,EQ,,,,BAYONET MULTI SYS M9,116,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060795929908230,72060795929908230,EQ,,,,CARBINE 5.56MILL M4A1,116,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881213,72060793958881127,UN,,,,Sustainment/S1,117,,,,1,1,7,9,0,0,23-Mar-2026
72060793958881214,72060793958881213,BL,,,,Personnel Staff Officer/S1,117,O-4,42H00,,1,0,0,1,0,0,23-Mar-2026
72060793958881214,72060793958881214,EQ,,,,MASK SYSTEM CHEMICA,117,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881214,72060793958881214,EQ,,,,"PISTOL,9MM,SEMIAUTO",117,,P05043,A,0,0,0,0,0,1,23-Mar-2026
72060793958881214,72060793958881214,EQ,,,,BAYONET MULTI SYS M9,117,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881215,72060793958881213,BL,,,,#1 Human Resources Specialist,117,E-4,42A1O,,0,0,1,1,0,0,23-Mar-2026
72060793958881215,72060793958881215,EQ,,,,MACH GUN 5.56MM M249,117,,M09009,A,0,0,0,0,0,1,23-Mar-2026
72060793958881215,72060793958881215,EQ,,,,SIGHT BORE OPT M150,117,,S45729,A,0,0,0,0,0,1,23-Mar-2026
72060793958881215,72060793958881215,EQ,,,,MASK SYSTEM CHEMICA,117,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881215,72060793958881215,EQ,,,,BAYONET MULTI SYS M9,117,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881216,72060793958881213,BL,,,,Human Resources (HR) Technician,117,W-2,420A0,,0,1,0,1,0,0,23-Mar-2026
72060793958881216,72060793958881216,EQ,,,,CARBINE 5.56MILL M4A1,117,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881216,72060793958881216,EQ,,,,SIGHT REFLEX COLLIMA,117,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881216,72060793958881216,EQ,,,,MASK SYSTEM CHEMICA,117,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881216,72060793958881216,EQ,,,,BAYONET MULTI SYS M9,117,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881217,72060793958881213,CR,,,,Truck: Light Medium Tactical Vehicle (LMTV),117,,,,0,0,1,1,0,0,23-Mar-2026
72060793958881218,72060793958881217,BL,,,,Human Resources Specialist,117,E-3,42A1O,,0,0,1,1,0,0,23-Mar-2026
72060793958881218,72060793958881218,EQ,,,,SIGHT REFLEX COLLIMA,117,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881218,72060793958881218,EQ,,,,CARBINE 5.56MILL M4A1,117,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881218,72060793958881218,EQ,,,,MASK SYSTEM CHEMICA,117,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881218,72060793958881218,EQ,,,,BAYONET MULTI SYS M9,117,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881217,72060793958881217,EQ,,,,NIGHT VIS G AN/PVS-7A,117,,N05482,A,0,0,0,0,0,2,23-Mar-2026
72060793958881217,72060793958881217,EQ,,,,TRK CG M1078A1P2 WO/W,117,,T59448,A,0,0,0,0,0,1,23-Mar-2026
72060793958881217,72060793958881217,EQ,,,,TRLER FLAT BED M1082,117,,T96564,A,0,0,0,0,0,1,23-Mar-2026
72060793958881217,72060793958881217,EQ,,,,RADIO SET AN/VRC-92F,117,,R45543,A,0,0,0,0,0,1,23-Mar-2026
72060793958881217,72060793958881217,EQ,,,,ANT GRP OE-254()/GRC,117,,A79381,A,0,0,0,0,0,1,23-Mar-2026
72060793958881221,72060793958881213,BL,,,,#2 Human Resources Specialist,117,E-3,42A1O,,0,0,1,1,0,0,23-Mar-2026
72060793958881221,72060793958881221,EQ,,,,CARBINE 5.56MILL M4A1,117,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881221,72060793958881221,EQ,,,,SIGHT BORE OPT M150,117,,S45729,A,0,0,0,0,0,1,23-Mar-2026
72060793958881221,72060793958881221,EQ,,,,MASK SYSTEM CHEMICA,117,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881221,72060793958881221,EQ,,,,BAYONET MULTI SYS M9,117,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881222,72060793958881213,BL,,,,#1 Human Resources Sergeant,117,E-5,42A2O,,0,0,1,1,0,0,23-Mar-2026
72060793958881222,72060793958881222,EQ,,,,MASK SYSTEM CHEMICA,117,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881222,72060793958881222,EQ,,,,CARBINE 5.56MILL M4A1,117,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881222,72060793958881222,EQ,,,,SIGHT REFLEX COLLIMA,117,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881222,72060793958881222,EQ,,,,BAYONET MULTI SYS M9,117,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881219,72060793958881213,BL,,,,#2 Human Resources Sergeant,117,E-6,42A3O,,0,0,1,1,0,0,23-Mar-2026
72060793958881219,72060793958881219,EQ,,,,SIGHT REFLEX COLLIMA,117,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881219,72060793958881219,EQ,,,,MASK SYSTEM CHEMICA,117,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881219,72060793958881219,EQ,,,,CARBINE 5.56MILL M4A1,117,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881219,72060793958881219,EQ,,,,BAYONET MULTI SYS M9,117,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060794020462788,72060793958881213,BL,,,,#3 Human Resources Specialist,117,E-3,42A1O,,0,0,1,1,0,0,23-Mar-2026
72060794020462788,72060794020462788,EQ,,,,MASK SYSTEM CHEMICA,117,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060794020462788,72060794020462788,EQ,,,,SIGHT REFLEX COLLIMA,117,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060794020462788,72060794020462788,EQ,,,,CARBINE 5.56MILL M4A1,117,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060794020462788,72060794020462788,EQ,,,,BAYONET MULTI SYS M9,117,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881225,72060793958881213,BL,,,,#4 Human Resources Specialist,117,E-4,42A1O,,0,0,1,1,0,0,23-Mar-2026
72060793958881225,72060793958881225,EQ,,,,MASK SYSTEM CHEMICA,117,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793958881225,72060793958881225,EQ,,,,SIGHT REFLEX COLLIMA,117,,S60288,A,0,0,0,0,0,1,23-Mar-2026
72060793958881225,72060793958881225,EQ,,,,CARBINE 5.56MILL M4A1,117,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881225,72060793958881225,EQ,,,,BAYONET MULTI SYS M9,117,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793958881213,72060793958881213,EQ,,,,"TRANSFER UNIT,CRYPTOG",117,,C05002,A,0,0,0,0,0,1,23-Mar-2026
72060793958881226,72060793958881127,UN,,,,Sustainment/Technical Team,118,,,,2,0,4,6,0,0,23-Mar-2026
72060793979034426,72060793958881226,BL,,,,Design Engineer,118,O-5,12A00,,1,0,0,1,0,0,23-Mar-2026
72060793979034426,72060793979034426,EQ,,,,MASK SYSTEM CHEMICA,118,,M12986,A,0,0,0,0,0,1,23-Mar-2026
72060793979034426,72060793979034426,EQ,,,,BAYONET MULTI SYS M9,118,,B49004,A,0,0,0,0,0,1,23-Mar-2026
72060793979034426,72060793979034426,EQ,,,,"PISTOL,9MM,SEMIAUTO",118,,P05043,A,0,0,0,0,0,1,23-Mar-2026
72060793958881228,72060793958881226,CR,,,,1st Truck: Light Cargo/Troop,118,,,,0,0,1,1,0,0,23-Mar-2026
72060793958881229,72060793958881228,BL,,,,Technical Engineer Specialist,118,E-4,12T1O,,0,0,1,1,0,0,23-Mar-2026
72060793958881229,72060793958881229,EQ,,,,CARBINE 5.56MILL M4A1,118,,C06935,A,0,0,0,0,0,1,23-Mar-2026
72060793958881229,72060793958881229,EQ,,,,MASK SYSTEM CHEMICA,118,,M12986,A,0,0,0,0,0,1,23-Mar-2026
